INFO 2026-03-08 14:49:06,316 Auth info was exported to ./.tmp/auth_info.json api\debug\debug.cpp:17 Ilker@DESKTOP-6HUMAGF
ERROR 2026-03-08 14:49:09,869 NE_RS_UNBLDRE: Unable to load application resource file /resources/favicon.ico api\debug\debug.cpp:20 Ilker@DESKTOP-6HUMAGF
ERROR 2026-03-08 14:49:10,440 NE_RS_UNBLDRE: Unable to load application resource file /resources/.well-known/appspecific/com.chrome.devtools.json api\debug\debug.cpp:20 Ilker@DESKTOP-6HUMAGF
ERROR 2026-03-08 14:49:13,698 NE_RS_UNBLDRE: Unable to load application resource file /resources/.well-known/appspecific/com.chrome.devtools.json api\debug\debug.cpp:20 Ilker@DESKTOP-6HUMAGF
ERROR 2026-03-08 14:49:17,195 NE_RS_UNBLDRE: Unable to load application resource file /resources/.well-known/appspecific/com.chrome.devtools.json api\debug\debug.cpp:20 Ilker@DESKTOP-6HUMAGF
INFO 2026-03-08 14:58:05,850 Auth info was exported to ./.tmp/auth_info.json api\debug\debug.cpp:17 Ilker@DESKTOP-6HUMAGF
ERROR 2026-03-08 14:58:08,102 NE_RS_UNBLDRE: Unable to load application resource file /resources/favicon.ico api\debug\debug.cpp:20 Ilker@DESKTOP-6HUMAGF
ERROR 2026-03-08 14:58:08,979 NE_RS_UNBLDRE: Unable to load application resource file /resources/.well-known/appspecific/com.chrome.devtools.json api\debug\debug.cpp:20 Ilker@DESKTOP-6HUMAGF
ERROR 2026-03-08 14:58:11,502 NE_RS_UNBLDRE: Unable to load application resource file /resources/.well-known/appspecific/com.chrome.devtools.json api\debug\debug.cpp:20 Ilker@DESKTOP-6HUMAGF
ERROR 2026-03-08 14:58:11,508 NE_RS_UNBLDRE: Unable to load application resource file /resources/editor.js api\debug\debug.cpp:20 Ilker@DESKTOP-6HUMAGF
ERROR 2026-03-08 14:58:15,259 NE_RS_UNBLDRE: Unable to load application resource file /resources/.well-known/appspecific/com.chrome.devtools.json api\debug\debug.cpp:20 Ilker@DESKTOP-6HUMAGF
INFO 2026-03-08 14:59:39,867 Auth info was exported to ./.tmp/auth_info.json api\debug\debug.cpp:17 Ilker@DESKTOP-6HUMAGF
ERROR 2026-03-08 14:59:42,155 NE_RS_UNBLDRE: Unable to load application resource file /resources/favicon.ico api\debug\debug.cpp:20 Ilker@DESKTOP-6HUMAGF
ERROR 2026-03-08 14:59:42,873 NE_RS_UNBLDRE: Unable to load application resource file /resources/.well-known/appspecific/com.chrome.devtools.json api\debug\debug.cpp:20 Ilker@DESKTOP-6HUMAGF
ERROR 2026-03-08 14:59:45,276 NE_RS_UNBLDRE: Unable to load application resource file /resources/.well-known/appspecific/com.chrome.devtools.json api\debug\debug.cpp:20 Ilker@DESKTOP-6HUMAGF
ERROR 2026-03-08 14:59:45,281 NE_RS_UNBLDRE: Unable to load application resource file /resources/editor.js api\debug\debug.cpp:20 Ilker@DESKTOP-6HUMAGF
ERROR 2026-03-08 14:59:48,005 NE_RS_UNBLDRE: Unable to load application resource file /resources/.well-known/appspecific/com.chrome.devtools.json api\debug\debug.cpp:20 Ilker@DESKTOP-6HUMAGF
INFO 2026-03-08 15:02:42,823 Auth info was exported to ./.tmp/auth_info.json api\debug\debug.cpp:17 Ilker@DESKTOP-6HUMAGF
ERROR 2026-03-08 15:02:45,512 NE_RS_UNBLDRE: Unable to load application resource file /resources/favicon.ico api\debug\debug.cpp:20 Ilker@DESKTOP-6HUMAGF
ERROR 2026-03-08 15:02:46,410 NE_RS_UNBLDRE: Unable to load application resource file /resources/.well-known/appspecific/com.chrome.devtools.json api\debug\debug.cpp:20 Ilker@DESKTOP-6HUMAGF
ERROR 2026-03-08 15:02:50,048 NE_RS_UNBLDRE: Unable to load application resource file /resources/.well-known/appspecific/com.chrome.devtools.json api\debug\debug.cpp:20 Ilker@DESKTOP-6HUMAGF
ERROR 2026-03-08 15:02:50,054 NE_RS_UNBLDRE: Unable to load application resource file /resources/editor.js api\debug\debug.cpp:20 Ilker@DESKTOP-6HUMAGF
ERROR 2026-03-08 15:02:55,312 NE_RS_UNBLDRE: Unable to load application resource file /resources/.well-known/appspecific/com.chrome.devtools.json api\debug\debug.cpp:20 Ilker@DESKTOP-6HUMAGF
ERROR 2026-03-08 15:03:17,181 NE_RS_UNBLDRE: Unable to load application resource file /resources/.well-known/appspecific/com.chrome.devtools.json api\debug\debug.cpp:20 Ilker@DESKTOP-6HUMAGF
ERROR 2026-03-08 15:03:17,195 NE_RS_UNBLDRE: Unable to load application resource file /resources/editor.js api\debug\debug.cpp:20 Ilker@DESKTOP-6HUMAGF
ERROR 2026-03-08 15:03:19,891 NE_RS_UNBLDRE: Unable to load application resource file /resources/.well-known/appspecific/com.chrome.devtools.json api\debug\debug.cpp:20 Ilker@DESKTOP-6HUMAGF
INFO 2026-03-08 15:03:57,085 Auth info was exported to ./.tmp/auth_info.json api\debug\debug.cpp:17 Ilker@DESKTOP-6HUMAGF
ERROR 2026-03-08 15:04:00,119 NE_RS_UNBLDRE: Unable to load application resource file /resources/favicon.ico api\debug\debug.cpp:20 Ilker@DESKTOP-6HUMAGF
ERROR 2026-03-08 15:04:00,867 NE_RS_UNBLDRE: Unable to load application resource file /resources/.well-known/appspecific/com.chrome.devtools.json api\debug\debug.cpp:20 Ilker@DESKTOP-6HUMAGF
ERROR 2026-03-08 15:04:02,969 NE_RS_UNBLDRE: Unable to load application resource file /resources/.well-known/appspecific/com.chrome.devtools.json api\debug\debug.cpp:20 Ilker@DESKTOP-6HUMAGF
ERROR 2026-03-08 15:04:03,002 NE_RS_UNBLDRE: Unable to load application resource file /resources/editor.js api\debug\debug.cpp:20 Ilker@DESKTOP-6HUMAGF
ERROR 2026-03-08 15:04:06,733 NE_RS_UNBLDRE: Unable to load application resource file /resources/.well-known/appspecific/com.chrome.devtools.json api\debug\debug.cpp:20 Ilker@DESKTOP-6HUMAGF
INFO 2026-03-08 15:04:39,108 Auth info was exported to ./.tmp/auth_info.json api\debug\debug.cpp:17 Ilker@DESKTOP-6HUMAGF
ERROR 2026-03-08 15:04:41,917 NE_RS_UNBLDRE: Unable to load application resource file /resources/favicon.ico api\debug\debug.cpp:20 Ilker@DESKTOP-6HUMAGF
ERROR 2026-03-08 15:04:42,579 NE_RS_UNBLDRE: Unable to load application resource file /resources/.well-known/appspecific/com.chrome.devtools.json api\debug\debug.cpp:20 Ilker@DESKTOP-6HUMAGF
ERROR 2026-03-08 15:04:45,795 NE_RS_UNBLDRE: Unable to load application resource file /resources/editor.js api\debug\debug.cpp:20 Ilker@DESKTOP-6HUMAGF
ERROR 2026-03-08 15:04:45,802 NE_RS_UNBLDRE: Unable to load application resource file /resources/.well-known/appspecific/com.chrome.devtools.json api\debug\debug.cpp:20 Ilker@DESKTOP-6HUMAGF
ERROR 2026-03-08 15:04:48,872 NE_RS_UNBLDRE: Unable to load application resource file /resources/.well-known/appspecific/com.chrome.devtools.json api\debug\debug.cpp:20 Ilker@DESKTOP-6HUMAGF
INFO 2026-03-08 15:05:37,947 Auth info was exported to ./.tmp/auth_info.json api\debug\debug.cpp:17 Ilker@DESKTOP-6HUMAGF
ERROR 2026-03-08 15:05:40,690 NE_RS_UNBLDRE: Unable to load application resource file /resources/favicon.ico api\debug\debug.cpp:20 Ilker@DESKTOP-6HUMAGF
ERROR 2026-03-08 15:05:41,488 NE_RS_UNBLDRE: Unable to load application resource file /resources/.well-known/appspecific/com.chrome.devtools.json api\debug\debug.cpp:20 Ilker@DESKTOP-6HUMAGF
ERROR 2026-03-08 15:05:45,596 NE_RS_UNBLDRE: Unable to load application resource file /resources/.well-known/appspecific/com.chrome.devtools.json api\debug\debug.cpp:20 Ilker@DESKTOP-6HUMAGF
ERROR 2026-03-08 15:05:45,604 NE_RS_UNBLDRE: Unable to load application resource file /resources/editor.js api\debug\debug.cpp:20 Ilker@DESKTOP-6HUMAGF
ERROR 2026-03-08 15:05:51,033 NE_RS_UNBLDRE: Unable to load application resource file /resources/.well-known/appspecific/com.chrome.devtools.json api\debug\debug.cpp:20 Ilker@DESKTOP-6HUMAGF
ERROR 2026-03-08 15:06:09,776 NE_RS_UNBLDRE: Unable to load application resource file /resources/editor.js api\debug\debug.cpp:20 Ilker@DESKTOP-6HUMAGF
ERROR 2026-03-08 15:06:09,778 NE_RS_UNBLDRE: Unable to load application resource file /resources/.well-known/appspecific/com.chrome.devtools.json api\debug\debug.cpp:20 Ilker@DESKTOP-6HUMAGF
